rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_name,sentiment,word_count,text_clean,cluster,sentiment_group
1.0,Falling every time after the hit,Doesn’t stay straight. Too light and sad doesn’t help to hold it. Terrible.,[],B08D6LRS4L,B09H6PNZPB,AGK4FHDMCQ3OI7EVPRQPQIG7J2YQ,1604464271118,0,True,Dripex Freestanding Punching Bag- Heavy Boxing Bag with Stand for Adult Youth - Men StandingBoxing Bags for Home Gym,0,13,doesn’t stay straight. too light and sad doesn’t help to hold it. terrible.,0,Negative
2.0,Decent but issues for fishing,I had high hopes for this Kayak but in the end had to send it back.  Here is my abbreviated take on it:<br /><br />Pros:<br />-  Relatively stable<br />-  Everything fits in the bag if you use the pump to deflate the Kayak FULLY<br />-  Includes everything you need to use it<br /><br />Cons:<br />-  Oars bend when rowing and I wouldn’t recommend them for long term use (very uncomfortable)<br />-  Rod holders in back cross your poles and so aren’t the best for trolling<br />-  Bottom of hull is “too curved” so suction cup fish finder won’t stay attached<br />-  Intex Customer service is TERRIBLE (one of my seats had a pin size hole in it and I wasn’t able to get a hold of ANYONE at intex via phone or email to replace it)<br />-  I’m 6’1” and the bar that attaches in the front for additional rod holders or fish finders etc is placed right on top of your knees - very uncomfortable.,[],B07F88P35C,B08CY2WGS4,AFQAM7RSS4VJOEMQTB27PENQ3DKQ,1594663401090,0,True,Intex Excursion Pro Kayak Series,0,166,i had high hopes for this kayak but in the end had to send it back. here is my abbreviated take on it:pros:- relatively stable- everything fits in the bag if you use the pump to deflate the kayak fully- includes everything you need to use itcons:- oars bend when rowing and i wouldn’t recommend them for long term use (very uncomfortable)- rod holders in back cross your poles and so aren’t the best for trolling- bottom of hull is “too curved” so suction cup fish finder won’t stay attached- intex customer service is terrible (one of my seats had a pin size hole in it and i wasn’t able to get a hold of anyone at intex via phone or email to replace it)- i’m 6’1” and the bar that attaches in the front for additional rod holders or fish finders etc is placed right on top of your knees - very uncomfortable.,5,Negative
1.0,The golfdotz only lasted 3 shots during my round. The 2nd ball lasted 4 shots.,"The decals did not last, tried them on 2 golf balls on Friday. One lasted 3 shots the other 4 shots. Not a fan will try on 2 balls this week.  Hoping for a lot better results.",[],B01MTLEG1K,B01MTLEG1K,AE57JLGSEMDZR7EWSGMCZOWXGJ6Q,1678741667632,0,True,"Golfdotz | American Foursome | Golf Ball Markers, Golf Accessories, Golf Ball Identity Marker",0,37,"the decals did not last, tried them on 2 golf balls on friday. one lasted 3 shots the other 4 shots. not a fan will try on 2 balls this week. hoping for a lot better results.",1,Negative
2.0,Particle board,"It is very cheap wood, so I am worried about it lasting in the humidity in the garage.  The wall anchors they sent with it did not work.  They kept pushing into the drywall when I tried to turn the screw into them.  I had to buy more.  Not expensive, but I still don't think I got my money's worth.",[],B07MNGHTM6,B07MNGHTM6,AEBTWV374T2QZV255SXZRN4H3PPA,1596733094711,2,True,"Rush Creek Creations 8 Fishing Rod Capacity Wall or Ceiling Garage Storage Rack, American Cherry, 1 Pack",0,60,"it is very cheap wood, so i am worried about it lasting in the humidity in the garage. the wall anchors they sent with it did not work. they kept pushing into the drywall when i tried to turn the screw into them. i had to buy more. not expensive, but i still don't think i got my money's worth.",0,Negative
1.0,Missing Parts,Product was missing parts to assemble. Waste of money.,[],B004E1CZT0,B0BNXBCV5X,AE3HCYATLO5FMCQYLZB646W3XHIA,1623734886790,0,True,"JEF WORLD OF GOLF Gifts and Gallery, Inc",0,9,product was missing parts to assemble. waste of money.,0,Negative
1.0,Tearing at the seam.,This was great for about 6 months. But now it has started to tear open in the seam. I wish everything wasn’t made so dang cheap.,[],B072F2HYRK,B07T95WDL1,AFD2TG3ZV6PSW5PWE5D5A3AYHGTQ,1601218714054,1,True,Polar Aurora 4'x6'x2 Gymnastics Folding Mat Fitness Aerobics Exercise Yoga Tumbling Mat Colors,0,26,this was great for about 6 months. but now it has started to tear open in the seam. i wish everything wasn’t made so dang cheap.,3,Negative
1.0,DON'T BUY!,Horrible bike!  Hand brakes never worked and the Coaster Brake failed in less then 6 months causing the rear wheel to lockup.  Don't waste your money!,[],B00OD0SVV8,B00OD0SVV8,AGUGYMPVXTG6CYH7PN2KF4ERAFFA,1488480034000,0,False,"Kent Starlite Bike, 18-Inch",0,26,horrible bike! hand brakes never worked and the coaster brake failed in less then 6 months causing the rear wheel to lockup. don't waste your money!,0,Negative
2.0,Two Stars,Sweats thru the bag,[],B01GZCUCTK,B0BBBWR2H6,AGNXQR4T2MWGN4QKDYK67ZMPXUZA,1484577570000,0,True,"Earth Pak -Waterproof Dry Bag - Roll Top Dry Compression Sack Keeps Gear Dry for Kayaking, Beach, Rafting, Boating, Hiking, Camping and Fishing with Waterproof Phone Case",0,4,sweats thru the bag,1,Negative
1.0,I would not recommend this product,This holder only has a belt &#34;clip&#34; not a belt &#34;loop&#34;.  The holder does not stay on a duty belt.  I would not recommend this product.,[],B00TBAE8NA,B00TBAE8NA,AG473ZVP2RTM4P35QSTGW6T2NBWQ,1484094217000,2,True,"Streamlight 88051 Tactical Holster for Select Streamlight Flashlights, Black",0,26,this holder only has a belt &#34;clip&#34; not a belt &#34;loop&#34;. the holder does not stay on a duty belt. i would not recommend this product.,5,Negative
2.0,Zipper broke after one month.,"Material and stitching appears to be high quality, but the zipper broke after one month.  I would not recommend this product.",[],B001BBQ8EY,B001BBQ8EY,AEAJHXQ3XQT6GVL43KLLXGV3AZWQ,1368645742000,2,True,Title Boxing Mesh Handwrap Wash Bag,0,21,"material and stitching appears to be high quality, but the zipper broke after one month. i would not recommend this product.",1,Negative
2.0,"Holes did not line up correctly, I had to ...","Holes did not line up correctly, I had to drill several of them out in order to put it together.",[],B0046XMB9U,B0B15N4X4P,AH47GWJSFHH3LPE5DRXSPMUL3BCQ,1525232456785,0,True,"Everlast Steel Heavy Punching Bag Stand Workout Equipment for Kickboxing, Boxing, and MMA Training with 3 Plate Pegs and 100 Pound Capacity",0,20,"holes did not line up correctly, i had to drill several of them out in order to put it together.",0,Negative
2.0,You literally roll off the mattress,Even with the wide I feel like I’m going to roll off of the mattress. I have tried with low amount of air and a bunch of air and everything in between. Does anybody have advice on how to fix this?,[],B07WRD3VVT,B0BM5LSCKX,AHCPDRQHM5ISSLL47YEH5I3KNGJQ,1660367469173,0,True,"Therm-a-Rest NeoAir Topo Luxe Camping and Backpacking Sleeping Pad, Extra Large - 30 x 77 Inches, Balsam",0,41,even with the wide i feel like i’m going to roll off of the mattress. i have tried with low amount of air and a bunch of air and everything in between. does anybody have advice on how to fix this?,5,Negative
2.0,Hard grips and hurt my fingers and elbows,"In the beginning, I thought they were good deals.  But I have felt soreness for several fingers and elbows lately since using these new grips.  Not much change in my hands and swings.  Will certainly try something more comfortable next time.",[],B07XZ3FKNC,B07XZ3FKNC,AEWGOBK4DWWSUSCTZTBDU44M7RFA,1628526648032,0,True,"Multi -Compound Golf Grips, Standard Size All-Weather Control Thread Technology Rubber Combine with Carbon Yard, Anti-Slip-Set of 13(Green,Standard Size)",0,41,"in the beginning, i thought they were good deals. but i have felt soreness for several fingers and elbows lately since using these new grips. not much change in my hands and swings. will certainly try something more comfortable next time.",5,Negative
1.0,Meh,Turned to goo after following warming directions on manufacturer’s website.,[],B07B1DGVZF,B0B6F4QLVP,AEHNUW3EHIUWLBZUUX6SB3X7KS6A,1537748171732,1,True,"New Age Performance 6DS Sports and Fitness Mouth Piece - Jaw Stabilizer and Performance Enhancer for Weight Lifting and Non-Contact Sports, Blue",0,10,turned to goo after following warming directions on manufacturer’s website.,1,Negative
2.0,Love them but they wouldn’t stay on my 4 year ...,"Love them but they wouldn’t stay on my 4 year old daughters head, kept falling off even after adjusted as tight as possible.....",[],B01MXFJSN5,B09YGFZSF1,AFLKGYZ2FGW54OQ7WQJ4J4ZJKS5A,1520301106250,0,True,"COOLOO Kids Goggles for Swimming for Age 3-15, 2 Pack Kids Swim Goggles with Nose Cover, No Leaking, Anti-Fog, Waterproof",0,23,"love them but they wouldn’t stay on my 4 year old daughters head, kept falling off even after adjusted as tight as possible.....",2,Negative
2.0,VERY CHEAP - DONT BUY,"Very low quality, thin plastic and rubber flaps, it broke when seating the first screw. There are three separate parts and it is not a sealed unit. Other disappointing thing was that it was not universal. The inner rubber pieces can only go on one way. I need the hole pattern to rotate 45 degs to match my N, E, W, S holes, these are NE, SE, SW, NW.",[],B0006ZCFKW,B0006ZCFKW,AE3WZYL6KTRRIK7RVQ6ML3BZXAJA,1593518259738,0,True,"Seachoice Boat Self-Bailing Cockpit Mounted, 2-7/8 In. Scupper Valve Kit",0,69,"very low quality, thin plastic and rubber flaps, it broke when seating the first screw. there are three separate parts and it is not a sealed unit. other disappointing thing was that it was not universal. the inner rubber pieces can only go on one way. i need the hole pattern to rotate 45 degs to match my n, e, w, s holes, these are ne, se, sw, nw.",0,Negative
1.0,Only works if it’s 6” from the camera,"This product did not work for us at all and does not have the range and motion detection as described during the day time or at night. In fact it doesn’t work at night at all, and I tested it 4 times on numerous setting including the recommended settings in the directions before giving up.",[],B0B4J8VT67,B0CFG74RHJ,AEM4VTQPB3I57CL2HZEEXBDSD6PQ,1675435427348,1,True,"Vikeri 4K 32MP Trail Camera, Game Camera with Night Vision 0.1s Trigger Time Motion Activated 120°Wide Camera Lens, IP66 Hunting Camera with 40pcs No Glow Infrared LED 2.4''LCD for Wildlife Monitoring",0,55,"this product did not work for us at all and does not have the range and motion detection as described during the day time or at night. in fact it doesn’t work at night at all, and i tested it 4 times on numerous setting including the recommended settings in the directions before giving up.",0,Negative
1.0,Horrible,"it worked for the first couple of weeks, but after about a month or so, the battery started falling out of place and the semi-auto stopped working. soon after that, everything started to break on it, now it only shoots single shot and its spring loaded",[],B005HGB05G,B005HGB05G,AHEJ47TBTZ5ZCMB6LQL6W2WJCANQ,1394062974000,6,True,Marines Airsoft ER02 Rifle,0,46,"it worked for the first couple of weeks, but after about a month or so, the battery started falling out of place and the semi-auto stopped working. soon after that, everything started to break on it, now it only shoots single shot and its spring loaded",3,Negative
1.0,One Star,It was musch smaller than specifications.,[],B00IPO6DCC,B00IPO6DCC,AGNG32Y2O5FZSREMT6GGOY73BQ5A,1448055143000,0,True,"Downward-facing Log Yoga Bag. 28"" log, tan zipper, campfire-ready.",0,6,it was musch smaller than specifications.,1,Negative
2.0,Two Stars,Broke very easily,[],B00DJRA35I,B00DJRA35I,AFKWOFIT2I5XY3E6SVY7KYDZJQQQ,1418722557000,0,True,New Waterproof Shockproof Dirtproof Snowproof Protection Case Cover for Apple Iphone 4 4S (Green) (H4S CASE),0,3,broke very easily,3,Negative
1.0,One Star,I am not pleased with the product design.,[],B00EWJIVX8,B00H1LB01Y,AE2HKH4SRIATSC33JVXVZ2JQWI7Q,1482342655000,0,True,"Nathan Peak Hydration Waist Pack with storage area & Run Flask 18oz – Running, Hiking, Camping, Cycling",0,8,i am not pleased with the product design.,3,Negative
1.0,Gone in less than 2 days,"My son loved this thing it was great size and everything. But the next day it was halfway full. It's like it won't hold air. I should have gotten more than 2 days with it!! My son is autistic and he plays on it with hardly any air in it, it's sad.",[],B076FPQPBH,B076FPQPBH,AFGSVJRSCFHHWU5S3EFGI6HXJGQQ,1647313841516,0,True,"Wekin Physio Roll Therapy Fitness Excercise Peanut Ball for Balance, Labor Birthing, Muscle Tension, Back Pain Relief, Coordinate Development, Dog Training, Home Exercise & Yoga Programme Small Large",0,52,"my son loved this thing it was great size and everything. but the next day it was halfway full. it's like it won't hold air. i should have gotten more than 2 days with it!! my son is autistic and he plays on it with hardly any air in it, it's sad.",5,Negative
2.0,Cracked with First Use,"I bought this walking stick for my dad with the expectation that it could endure more than one trek. My dad went on a 7 mile walk with this stick, on mild terrain, and noticed the crack when he returned home. The quality of the walking stick was disappointing as only one use caused a crack. The stick can probably be used again but the product is obviously not to the standard expected. Hopefully this helps others when making a decision.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cEKbuDghL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cEKbuDghL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cEKbuDghL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lSTOM7yeL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lSTOM7yeL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lSTOM7yeL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71nKocdJT7L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71nKocdJT7L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71nKocdJT7L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71riJ+NySdL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71riJ+NySdL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71riJ+NySdL.jpg', 'attachment_type': 'IMAGE'}]",B0025YDDA8,B0025YDDA8,AFZCYO2KYZ2V5DSNUJVGASVXHOTA,1516140001101,0,True,"SE Survivor Series Heavy Duty Wooden Walking/Hiking Stick, 60"" - WS632-60",0,81,"i bought this walking stick for my dad with the expectation that it could endure more than one trek. my dad went on a 7 mile walk with this stick, on mild terrain, and noticed the crack when he returned home. the quality of the walking stick was disappointing as only one use caused a crack. the stick can probably be used again but the product is obviously not to the standard expected. hopefully this helps others when making a decision.",5,Negative
2.0,No instructions,"They are still in the box, waiting for me to show to my bike repairman!  With no instructions, I do not know how to put onto the valve-caps!",[],B073WD9NYS,B073WD9NYS,AEMZGIDVKLOVIXEZYC3N6XDCNCIQ,1641996236711,2,True,"Dkiigame 10 Pack of Led Flash Tyre Wheel Valve Cap Light for Car Bike Bicycle Motorbicycle Wheel Light Tire (2 x Red, 2 x Yellow, 2 x Blue, 2 x Green, 2 x Colorful)",0,28,"they are still in the box, waiting for me to show to my bike repairman! with no instructions, i do not know how to put onto the valve-caps!",5,Negative
1.0,Works Intermittently And Customer Support Is Lacking,Set up was straight forward. The picture quality for video is nice and clear even at the lower setting. I wish the video length were a bit longer than the max of 2 mins but I’m just having fun with the foxes. There’s a bit of a delay with the PIR but I’ve yet to see one any quicker (one was so terrible it never got a video of the foxes).<br />*Update*<br />The trail cam seems to work intermittently. I reached out to the company and was sent a Q&A sheet that doesn’t address the issue. That’s terrible customer support. At that I’ve decided I’m just done with them since they clearly aren’t helpful. What a shame.,[],B09BKHDLJH,B09BKHMQGH,AGUX5MDTPIP4A5TQJGA4FI5Q3LJQ,1678902445537,0,True,"WOSPORTS Trail Camera,36MP 4K 0.2S Trigger Motion Activated,Game Hunting Camera with Night Vision IP66 Waterproof 2.0''LCD 120°Wide Camera Lens for Outdoor Scouting Wildlife Monitoring Home Security",0,117,set up was straight forward. the picture quality for video is nice and clear even at the lower setting. i wish the video length were a bit longer than the max of 2 mins but i’m just having fun with the foxes. there’s a bit of a delay with the pir but i’ve yet to see one any quicker (one was so terrible it never got a video of the foxes).*update*the trail cam seems to work intermittently. i reached out to the company and was sent a q&a sheet that doesn’t address the issue. that’s terrible customer support. at that i’ve decided i’m just done with them since they clearly aren’t helpful. what a shame.,3,Negative
2.0,Keeps vibrating ALL the time,"Bought this for my 7-year-old daughter, she liked how it looked, and the size was perfect for her thin wrist.<br />I probably missed the fact in the description, but it's NOT a touch-screen, there is a flat button beneath the screen to operate the watch, a little disappointing.<br />We don't need most of the functions (like recording ""Run"" or ""Bike"") so I intended to ignore them.<br /><br />I encountered a few problems:<br />1. the watch keeps vibrating all the time! I tried turning on the ""Do not Disturb"" in the app to last 24hr, but it still ""identifying"" different activities, and it keeps vibrating as a notification of the start and end of these alleged activities. Could not get rid of it, and it even woke my daughter in the middle of the night!<br /><br />2. I contacted the seller, and they (quite fast) responded with ""reset everything"". I removed the device from the app, but as for now, could not find it again. I don't know how to reset the watch itself.<br /><br />3. App looks nice and works well (except not recognizing the watch anymore, not sure what's the problem there) but there are limited options to control the watch, like... turning off vibrations or removing the annoying automatic activity recognition.<br /><br />Bottom line, a waste of money and too bad because it looks good.<br />If only they allowed more control over device behavior and tried to do less but better.<br /><br />I can't return it anymore (waited too much from purchase), but I would have.",[],B0B5ZKYC1F,B0BB69PN7S,AFSX2YS7CUKLI2ZZPJ6TTSGSAWQQ,1679266680304,0,True,"BIGGERFIVE Vigor 2 L Kids Fitness Tracker Watch for Boys Girls Ages 5-15, IP68 Waterproof, Activity Tracker, Pedometer, Heart Rate Sleep Monitor, Calorie Step Counter Watch, Black",0,258,"bought this for my 7-year-old daughter, she liked how it looked, and the size was perfect for her thin wrist.i probably missed the fact in the description, but it's not a touch-screen, there is a flat button beneath the screen to operate the watch, a little disappointing.we don't need most of the functions (like recording ""run"" or ""bike"") so i intended to ignore them.i encountered a few problems:1. the watch keeps vibrating all the time! i tried turning on the ""do not disturb"" in the app to last 24hr, but it still ""identifying"" different activities, and it keeps vibrating as a notification of the start and end of these alleged activities. could not get rid of it, and it even woke my daughter in the middle of the night!2. i contacted the seller, and they (quite fast) responded with ""reset everything"". i removed the device from the app, but as for now, could not find it again. i don't know how to reset the watch itself.3. app looks nice and works well (except not recognizing the watch anymore, not sure what's the problem there) but there are limited options to control the watch, like... turning off vibrations or removing the annoying automatic activity recognition.bottom line, a waste of money and too bad because it looks good.if only they allowed more control over device behavior and tried to do less but better.i can't return it anymore (waited too much from purchase), but i would have.",0,Negative
1.0,Didn't last on 3rd use,"I've only used this 3 times and on the third, the rubber support broke. Good while it lasted for 3 uses.",[],B07C9SD3HH,B00ZK43R9C,AEZXCN4TCKZUEQ7XL76PUYROTOUA,1557525320472,0,False,"ZIONOR Swim Goggles, G1 Polarized Swimming Goggles Anti-fog for Adult Men Women",0,21,"i've only used this 3 times and on the third, the rubber support broke. good while it lasted for 3 uses.",3,Negative
1.0,Glove looks completely different,Received the glove and looks nothing like the photos or descriptions,[],B07XZDSMTP,B07XZFMHZW,AE5Z4GFN7FD5KDI3EUCZDBDR4CFQ,1681159138964,0,True,Golf Gloves Men's Left Hand Cabretta Leather with Score Counter USA Flag White Soft Breathable Professional Mini,0,11,received the glove and looks nothing like the photos or descriptions,1,Negative
1.0,helmet has cracked for no apparent reason,"bought item on may 2021.<br /><br />the helmet felt a bit loose while riding, figured it was time to replace the padding.<br /><br />while replacing the helmet padding, found a  a huge crack on the left hand  side..<br /><br />never crashed or dropped the helmet.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71cluTJg-9L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71cluTJg-9L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71cluTJg-9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81gVaJjl4CL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81gVaJjl4CL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81gVaJjl4CL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08RYLNZZS,B08RYLNZZS,AHZGOCS4MBN3CXZLDOUYOFECTHWQ,1652823923874,0,True,"Bike Helmet for Men Women with Rechargeable USB Light, Adjustable Size Detachable Visor Magnetic Goggles Mountain & Road Bicycle Helmets, 22.44-24.40 Inches",0,45,"bought item on may 2021.the helmet felt a bit loose while riding, figured it was time to replace the padding.while replacing the helmet padding, found a a huge crack on the left hand side..never crashed or dropped the helmet.",2,Negative
2.0,not like the old ones,The older rhode gear hitch had arms that folded down out of the way when not in use. This one does not.,[],B003R8M93S,B003R8M93S,AEMJCMTBGQGO7MFLZGEGJGORNVQQ,1376076772000,0,True,Rhode Gear Highway 4-Bike Hitch Mount Rack,0,22,the older rhode gear hitch had arms that folded down out of the way when not in use. this one does not.,0,Negative
1.0,To small,To small for anything,[],B00F8K1ZLK,B00F8K1ZLK,AELN4LH7EYCWY3A4NWI3GMZYNO7A,1465131304000,0,True,"Premium Quality Verizon OEM Leather Pouch Case Cover Holster Swivel Belt Clip fits Alltel Alcatel One Touch Ultra 960c, Alltel Motorola DROID RAZR MAXX, Alltel Motorola Milestone X2 MB867 - (Comes with Universal Phone Stand)",0,4,to small for anything,1,Negative
1.0,Doesn't keep beverages cool,"I bought two of these to replace my broken thermos water bottles. An uninsulated plastic bottle would likely keep beverages cool for longer than this under amour  bottle. At night I fill it nearly to the top with ice and top it off with tap water expecting that I'd be able to enjoy a cool drink during the evening. By morning  however the contents are room temperature. For what you're getting, this bottle is overpriced and you'd be better off with a different brand. I expected more from the Under Armour brand.",[],B08TRGWDXW,B08W4K7TVN,AFTJOQ5QC7SZJLEULPMHKAAVG6PA,1671334062714,0,False,"Under Armour 18oz Beyond Stainless Steel Water Bottle, Vacuum Insulated, Self Draining Protective Cap, Leak Proof, For Kids & Adults, All Sports, Gym",0,92,"i bought two of these to replace my broken thermos water bottles. an uninsulated plastic bottle would likely keep beverages cool for longer than this under amour bottle. at night i fill it nearly to the top with ice and top it off with tap water expecting that i'd be able to enjoy a cool drink during the evening. by morning however the contents are room temperature. for what you're getting, this bottle is overpriced and you'd be better off with a different brand. i expected more from the under armour brand.",2,Negative
1.0,sucks,really bad it got so lose after 6 days of riding and the bars bent I do not suggest<br />getting,[],B0082DFSFY,B0082DFSFY,AG6RMTLH3AXKQBMJTD2FJXPWFWCQ,1379378745000,1,True,Royal Guard P-Core Scooter,0,20,really bad it got so lose after 6 days of riding and the bars bent i do not suggestgetting,0,Negative
1.0,Can't clean it,"I was loving this bottle for about a month.  Yesterday I noticed several ""spots"" inside it.  I shook the usual baking soda vinegar dish soap solution and let it soak.  My bottle brushes aren't long enough for this monster.  The spots aren't coming out.  I suspect it's some kind of mold?  In any case, I can't clean it anymore.  Pity the return window just closed.",[],B08Y8QZ33C,B08Y8QZ33C,AEAGLW24B2X35RE63AZASEW7YDGQ,1658654141310,0,True,BuildLife 1 Gallon Water Bottle -Leakproof Straw Lid BPA Free Water Jug with Motivational Time Marker & Phone Holder Handle to Remind You Drink Enough Water Throughout The Day for Goals,0,65,"i was loving this bottle for about a month. yesterday i noticed several ""spots"" inside it. i shook the usual baking soda vinegar dish soap solution and let it soak. my bottle brushes aren't long enough for this monster. the spots aren't coming out. i suspect it's some kind of mold? in any case, i can't clean it anymore. pity the return window just closed.",2,Negative
2.0,Too thin,"Totally see through, do NOT bend over! Very cute and comfortable otherwise, just would have liked to be able to leave the house in them.",[],B0796Q63D3,B0796Q63D3,AHPST5IA4BD6PPKE5DOOTPHRVHVA,1552246132368,0,True,MTSCE Yoga Pants Yoga Capris Printed Workout Leggings,0,25,"totally see through, do not bend over! very cute and comfortable otherwise, just would have liked to be able to leave the house in them.",1,Negative
2.0,Falling Apart,"I really enjoy the use of this lid. Unfortunately its made with poor quality plastic.  The first time I used it, it broke. Its leaking, the hand strap busted off.",[],B079C5LZDN,B079C5LZDN,AHY4W6A3NRJH5HFBCBVUYSHS7BEA,1645118594478,0,True,"[2pc] Auto Flip/Straw Lid Replacement for Hydro Flask 32, 40oz Wide Mouth, Insulated Straw Cap Compatible with Takeya and Most Sports Water Bottles, BPA-Free (1pc auto lid)",0,30,"i really enjoy the use of this lid. unfortunately its made with poor quality plastic. the first time i used it, it broke. its leaking, the hand strap busted off.",2,Negative
1.0,Kick Stand is too short!!!!!!!!!!,I have an X90 and the kick stand is too short for my bike. Why would they sell a kick stand that is too short?,[],B003R0TPQU,B003R0TPQU,AFLX2N65ZN6BJTPXFAKBGBOKSJEQ,1405325304000,1,False,Greenfield Bicycle Kick Stand,0,25,i have an x90 and the kick stand is too short for my bike. why would they sell a kick stand that is too short?,0,Negative
1.0,Misleading description and photo,"This actually seems like a quality, well-constructed item.  But the description and product photo are misleading.  The photo appears purposely staged to obscure the fact that the positive ring is MUCH smaller than the negative ring, and in fact is too small to attach to the battery.  It appears that is on purpose because it is not intended to attach to the battery but rather to a circuit breaker.  This does not fit my need. See the photo I have attached.<br /><br />Also, it refers to the length as being 22 inches.  The description says ""set of 2 cables"", so I expected two 22"" cables.  But it is one 8.5"" and one 13.5"".  When plugged together they add up to 22"".  Not what I needed.<br /><br />So I am going to return that and presume that transaction will go fine... but I really needed this thing and now my project is delayed.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71W59AaM0GL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71W59AaM0GL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71W59AaM0GL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00MYTF2NU,B00MYTF2NU,AEGLPN2Q7R2DADTX2HLODHXR26FQ,1603754901946,9,True,"Attwood 14367-6 Heavy-Duty Trolling Motor Quick Connectors 2-Wire 10-Gauge, Set of 2",0,152,"this actually seems like a quality, well-constructed item. but the description and product photo are misleading. the photo appears purposely staged to obscure the fact that the positive ring is much smaller than the negative ring, and in fact is too small to attach to the battery. it appears that is on purpose because it is not intended to attach to the battery but rather to a circuit breaker. this does not fit my need. see the photo i have attached.also, it refers to the length as being 22 inches. the description says ""set of 2 cables"", so i expected two 22"" cables. but it is one 8.5"" and one 13.5"". when plugged together they add up to 22"". not what i needed.so i am going to return that and presume that transaction will go fine... but i really needed this thing and now my project is delayed.",0,Negative
2.0,"Not quality product, no instructions",Does not feel like a quality product. Can't believe it is 120 bucks. No instructions for installation and very hard to figure it out!,[],B07S24T4V8,B07S24T4V8,AHQIER6B2TGC5ITTCUM4JQXIBBVA,1654819572921,0,True,"NRS Star Fishing Seat for Inflatable Kayak, 86270.01.100",0,24,does not feel like a quality product. can't believe it is 120 bucks. no instructions for installation and very hard to figure it out!,3,Negative
1.0,Not even a year old,Bag end up not holding up it slouch down and not sturdy enough.,[],B0829BQFLP,B0829BQFLP,AH2DIHYM7Z2CUWU5UTLJWP6CFNLA,1666133571576,0,True,"Boombah Rolling Superpack 2.0 Baseball/Softball Gear Bag - 23-1/2"" x 13-1/2"" x 9-1/2"" - Frozen Black/White - Telescopic Handle - Holds 4 Bats - Wheeled Version",0,13,bag end up not holding up it slouch down and not sturdy enough.,2,Negative
1.0,Junk,"I bought 2 of these, they are junk and just don't work.",[],B0054FAISK,B0054FAISK,AELC3F6IQZZGWI4I3FKNBSS7QZSA,1411566588000,0,True,TURBOFLAME Military Clean Burn Windproof Lighter,0,12,"i bought 2 of these, they are junk and just don't work.",3,Negative
2.0,Not that great,It says for an adult but is too small,[],B07V6HB5NG,B07WMHZRXY,AE5CUGX2CFAZ4KQ2G5BGGX3JYANQ,1615675562140,0,True,"Gaiam Essentials Balance Ball & Base Kit, 65cm Yoga Ball Chair, Exercise Ball with Inflatable Ring Base for Home or Office Desk, Includes Air Pump",0,9,it says for an adult but is too small,1,Negative
1.0,Used merchandise and missing parts,These appear used (fingerprint marks on goggle lenses) and are missing the piece that holds the straps together. Not happy!!,[],B000MFGCP0,B000MFGCP0,AF3BKVHGM2CWEMW66GJIAMZAPHCA,1436029418000,0,True,Speedo Junior Vanquisher Mirrored Swim Goggle,0,20,these appear used (fingerprint marks on goggle lenses) and are missing the piece that holds the straps together. not happy!!,2,Negative
1.0,Not good in the cool !!,Put it in my boat with a light cover and it cracked a broke apart in the cool 26 deg.,[],B000OZTMB4,B000OZTMB4,AHTAOGAZ5X3MED6KB7DDYO3HNLJQ,1544134708317,0,True,"Classic Accessories Boat Cover Adjustable Black Support Pole, 12"" - 54"" H, Black",0,20,put it in my boat with a light cover and it cracked a broke apart in the cool 26 deg.,5,Negative
